dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
1.4925984047299354,4353.9752926394885,3701.7432262649654,3.746989052107196,4.40726848562187,2568.8158504124563,2.08359541963062,984.4167583012293
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
8.986988239662292,3579.645477009061,4005.236720018549,5.814968907779466,3.172092927277759,2404.083196394452,2.4292714927999075,986.9247581891029
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
9.283903140698072,4285.335147816673,3967.7874845823003,3.71018385318444,5.201033404530348,3105.1205844306696,2.626517056859427,990.866904611678
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
11.443587079695474,3994.2368373819277,4140.406725214914,5.106236739988401,5.0598394418067265,2019.526005041826,3.4767995172418007,998.369172931792
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
9.27112545974726,4346.561485357468,3983.0698355517516,4.142416693990626,2.6769017863367117,3196.1074085488904,3.315024775318088,991.8416915533276
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
4.888324046719008,3565.2865043868783,4293.637454441578,2.328379689100099,3.4264971244910356,2038.3264127745392,3.28768386829639,998.2783095433026
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
12.76614836066261,3928.1223275973894,4080.0041788778067,3.4653696067000817,2.1827158609816,2993.3030289024887,3.3229626534308827,988.3947092261365
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
7.276361599073608,4005.246090121704,3886.892651118559,4.1768326405924086,4.096267501201456,2874.027332793552,2.833506880390674,985.2755705856003
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
6.69343879981594,3596.5309156606127,3662.298598502314,5.403402016018006,5.93261378142885,2581.2851388099225,2.3409542669675414,990.8038303133426
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
6.069718226954466,3627.1599717012773,4200.752346607156,3.6251001721918032,3.765419677419387,2745.610698101769,3.763304471497097,992.168843156101
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
3.5570189615537378,3606.945684309983,4389.520063946145,2.2685774829478187,3.038979010988548,2826.466857986629,3.7378332528641574,983.5342432316885
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
12.801542822616604,4096.745308978596,4464.551080089255,2.1088094635793984,4.0160017575166105,2622.358756062031,3.5560163196169365,996.5249965686832
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
10.757984304049183,3720.3062070705596,3841.61365267111,5.975408045685091,3.5475595412830496,3459.3660348122376,3.4975557565537088,991.825147053071
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
11.053699791263742,3726.0120006042357,4000.0083611702166,2.9887089559894133,3.2941652701387953,2526.3078519524606,2.2679084163433822,992.4712636912426
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
4.50435744729139,3849.8262850032993,4067.144127627709,5.882321253508694,5.328067598538004,2169.1643228571074,3.5971713081981616,989.7853233398972
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
3.58195319717504,3607.364849768569,4383.222353724536,2.445221073300818,3.038979010988548,2826.466857986629,3.7378332528641574,983.5342432316885
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
12.67947578143207,3928.1223275973894,4080.0041788778067,3.7216471305778054,5.256477253646004,3050.7951944209185,3.3229626534308827,989.3073804112175
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
9.42446618497907,4346.561485357468,3991.5208767106765,4.142416693990626,2.6769017863367117,2613.353429796299,3.2585237682132417,991.8095631360097
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
8.986988239662292,3582.875401295896,4005.236720018549,5.979273586107698,3.176879693550522,2404.083196394452,2.4292714927999075,991.7081872031774
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
4.888324046719008,3998.177011569223,4293.637454441578,2.3460178788095982,3.313817050745997,2038.3264127745392,3.2856811425728574,998.2783095433026
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
6.069718226954466,3627.1599717012773,4179.417697033973,3.6251001721918032,3.765419677419387,2745.610698101769,3.763304471497097,992.168843156101
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
4.50435744729139,3849.8262850032993,4067.144127627709,5.413020267326092,5.318748975582319,2627.5915510859304,3.5971713081981616,989.7853233398972
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
1.3853252351617131,4353.9752926394885,3693.2921976364178,3.746989052107196,4.40726848562187,3151.5696648231956,2.1424482727189,984.5964406070887
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
10.524985061148351,4008.1013367680766,4475.232902320499,2.119322306066242,4.0160017575166105,2622.358756062031,3.4469841708092916,997.1513268291928
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
9.370575719928441,4285.335147816673,3967.7874845823003,3.453906329306717,2.1453613487511936,3107.0944951545516,2.626517056859427,990.866904611678
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
7.276361599073608,4093.890062332223,3871.541777713175,4.173143464759102,4.096267501201456,2874.027332793552,2.833506880390674,985.2755705856003
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
10.757984304049183,3720.3062070705596,3841.61365267111,5.810982793878016,3.542772775010287,3459.3660348122376,3.4975557565537088,987.0417180390265
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
11.443587079695474,3561.508196127212,4140.406725214914,5.041518385620376,5.172517510646111,2019.526005041826,3.4788022429653322,998.369172931792
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
3.5570189615537378,3609.0878333036285,4390.211800127845,2.236712756345192,3.038979010988548,2826.466857986629,3.7378332528641574,996.48467024483
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
6.668504573369338,3596.111750202027,3668.4661064826396,5.59838598774914,5.93261378142885,2581.2851388099225,2.3409542669675414,990.8038303133426
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
3.5990830432426995,3609.0878333036285,4390.211800127845,5.248044445385533,3.038979010988548,2581.632872954509,3.7378332528641574,996.4746836897136
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
3.5458926084058766,3596.111750202027,3668.4661064826396,5.59838598774914,3.3133332407599196,2819.7474435116383,2.1520132448254,983.4958362074386
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
9.282901267896785,4341.868515574224,3683.631717235748,5.814968907779466,3.1292094974329503,2404.083196394452,2.431815016663409,986.8922864859901
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
10.704207395832496,3728.0819383846756,3964.5244570721297,3.026116796130228,3.2974273570780954,2826.466857986629,3.7392702642308673,982.9751345560339
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
3.671747526333374,3849.8262850032993,4067.144127627709,5.882321253508694,5.364548177524705,2169.1643228571074,3.5971713081981616,989.7853233398972
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
8.986988239662292,3594.1432976918195,3687.653918973622,5.979273586107698,4.43369139048128,2404.083196394452,2.414898872334484,992.5103593402274

dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
4.706461736845461,3998.177011569223,3704.3359346208626,3.8155052384195085,3.2798058201324163,2042.8664653912351,3.2856811425728574,983.5617758846352
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
9.283903140698072,4307.446948479603,3967.7874845823003,3.71018385318444,5.201033404530348,3105.1205844306696,2.626517056859427,990.866904611678
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
6.679630937200755,3606.945684309983,4380.502565654014,2.2685774829478187,5.846219328098297,2588.004553284915,3.860320102700922,990.8422403278537
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
1.2081986894344077,3592.27679629789,4014.897255214186,3.746989052107196,4.450151919380183,3151.5696648231956,2.139904870015543,984.5964406070887
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
6.651374727199842,3596.5309156606127,3662.298598502314,2.2871319382737982,5.93261378142885,2904.5166788089173,2.392454180068853,990.8138166445076
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
6.668504573369338,3548.859079633888,3668.4661064826396,5.63922791439719,3.1947555403715358,2417.319635594391,2.3409542669675414,991.6944361596678
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
1.4925984047299354,4343.163728801364,4019.3260774813734,3.746989052107196,3.150456790791379,2568.8158504124563,2.0979770268621922,983.6146061656856
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
8.986988239662292,3582.7470327859783,4005.236720018549,5.937493579162994,5.892388356125415,2568.048699609986,2.3935254606559173,990.8175813568522
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
9.282901267896785,3759.349292792814,3692.5547940470515,5.814968907779466,3.638320780633934,2525.178507332845,2.4312960983532825,992.0448346307849
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
5.071832215303528,3833.374139218134,3679.510646851106,5.882321253508694,3.3370385476903075,2169.1643228571074,3.598601010831083,989.7084439935413
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
1.1999713382039958,4343.163728801364,4019.3260774813734,3.746989052107196,3.150456790791379,2554.8682460316654,2.0979770268621922,983.6146061656856
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
3.931469240552432,3605.4660575932003,4418.604032299727,5.8344802164129925,3.035716924049248,2526.3078519524606,2.266455036279941,993.0305431492984
dt_he,c_h,c_c,m_h,m_c,U,A,rho_taladrina
3.5570189615537378,3604.8620771896913,3710.3316499829343,2.2685774829478187,3.038979010988548,2832.929788542895,3.7378332528641574,984.4289670019648
